constituency_code,constituency_name,region_name,winning_party,eligible_voters,valid_votes,conservative_votes,labour_votes,libdem_votes,conservative_vote_share,labour_vote_share,libdem_vote_share,aged_15_years_and_under,aged_16_to_24_years,aged_25_to_34_years,aged_35_to_49_years,aged_50_years_and_over,eco_not_applicable,eco_active_employed,eco_active_unemployed,eco_inactive,eth_asian,eth_black,eth_mixed,eth_white,eth_other,pop_50plus_40percent,pop_white_90percent
E14001126,Bridgwater,South West,Con,71571,40129,12281,10932,5781,0.30603802736175834,0.27242144085324826,0.14406040519325175,0.17723611657140553,0.09054344210239816,0.12471648471285572,0.17416155079081863,0.4333424058225219,0.17723432995302513,0.4724299913308199,0.02184431765488599,0.3284913610612689,0.016350311986532664,0.0038305293186697985,0.01163271272038144,0.962601937441408,0.0055845085330080745,yes,yes
E14001127,Bridlington and The Wolds,Yorkshire and The Humber,Con,74438,42937,14846,11721,3097,0.3457623960686587,0.2729813447609288,0.07212893308801267,0.14981641468682505,0.07517278617710584,0.09532397408207344,0.1514254859611231,0.5282613390928725,0.14981641468682505,0.4142980561555076,0.02091792656587473,0.41496760259179266,0.0070303135023056405,0.0017170811779824836,0.007905052970334453,0.9807125346925992,0.002635017656778151,yes,yes
E14001128,Brigg and Immingham,Yorkshire and The Humber,Con,73099,42508,15905,12662,1442,0.37416486308459584,0.29787334148866096,0.03392302625388162,0.1648010907571526,0.07997053196402261,0.10501836254480681,0.1712774613506916,0.47893255338332635,0.1648010907571526,0.4591735755283355,0.018923317133243904,0.357102016581268,0.012996437524739411,0.0033205787922769054,0.008444385802876368,0.9715661696793773,0.0036724282007300877,yes,yes
E14001129,Brighton Kemptown and Peacehaven,South East,Lab,68784,40686,8230,17893,3949,0.2022808828589687,0.43978272624489995,0.09706041390158777,0.14995229457835746,0.1497740545414513,0.13073382471665076,0.18912316386550215,0.38041666229803833,0.14995229457835746,0.4558226826174025,0.03717877475701689,0.3570462480472231,0.04692955324658985,0.022038856328045545,0.03978946706228965,0.8666449982700232,0.024597125093051782,no,no
E14001130,Brighton Pavilion,South East,Other,74786,52363,3975,14519,1604,0.07591238087962875,0.2772759391173157,0.030632316712182268,0.13880395639808588,0.2045659707055706,0.1556060297215185,0.20661405705522068,0.29440998611960434,0.1388079984469035,0.5104057464569987,0.04576781207532518,0.3050184430207727,0.049543777907202484,0.01953018831294894,0.05178606095903708,0.8533391574451563,0.025800815375655213,no,no
E14001131,Bristol Central,South West,Other,62735,43365,1998,14132,1162,0.04607402282947077,0.32588493024328374,0.026795803066989508,0.10416043740122165,0.2997949681773525,0.2357118448592542,0.1611635555935244,0.1991691939686472,0.10416043740122165,0.5220409209346034,0.04213831105036094,0.331660330613814,0.081372004613216,0.057238050489086326,0.05336166759215753,0.7815877151766264,0.02644056212891376,no,no
E14001132,Bristol East,South West,Lab,75917,46109,6435,20748,2713,0.13956060638920817,0.44997722787308336,0.05883883840464985,0.1915734573902614,0.10535449812369954,0.19078295792180416,0.2275729849078205,0.2847161016564144,0.1915717167311781,0.519099020516455,0.028703047484053862,0.2606262152683131,0.06749229944483313,0.09807645129342069,0.04811143316645011,0.765058106254032,0.021261709841264072,no,no
E14001133,Bristol North East,South West,Lab,70076,41989,6216,19004,1964,0.14803877205934887,0.4525947271904546,0.04677415513586892,0.1889113924050633,0.11905822784810127,0.16131645569620254,0.2090126582278481,0.3217012658227848,0.18891330545119445,0.4939493058157551,0.027929396753384843,0.2892079919796656,0.08486075949367089,0.06338227848101266,0.04491139240506329,0.7881721518987341,0.018673417721518988,no,no
E14001134,Bristol North West,South West,Lab,74869,48464,6773,24058,4159,0.13975321888412018,0.49640970617365465,0.08581627599867943,0.19384232167550391,0.13526012619394306,0.1394818538970851,0.20473089920052748,0.32668479903294045,0.19384232167550391,0.47350201928624414,0.025055633396521882,0.30760002564173006,0.05468098940447082,0.03386539923257965,0.03931426687546361,0.8562506295960511,0.015888714891434747,no,no
E14001135,Bristol South,South West,Lab,75533,43403,4947,18521,2721,0.11397829643112227,0.42672165518512545,0.06269151901942262,0.19395557946510913,0.10146403320012297,0.1996138180141408,0.20759683369197662,0.2973697356286505,0.19395557946510913,0.5188191669228405,0.02427566861358746,0.26294958499846294,0.030231709191515525,0.02566861358745773,0.033171303412234864,0.9008991699969259,0.01002920381186597,no,yes
E14001136,Broadland and Fakenham,East of England,Con,76863,49513,16322,15603,5526,0.3296507987801183,0.3151293599660695,0.11160705269323208,0.16064463589216063,0.08087951652308088,0.0978955038360979,0.17231365993742231,0.4882666838112383,0.16064463589216063,0.46621447859071624,0.017133856242767132,0.356007029274356,0.008818833513710447,0.0033110808696677134,0.011787019277134254,0.973136311520204,0.0029467548192835635,yes,yes
E14001137,Bromley and Biggin Hill,London,Con,70713,46788,15929,15627,4352,0.34045054287424126,0.33399589638368815,0.09301530306916303,0.19784534011234572,0.08614539341506416,0.12257575136331952,0.22012997662880807,0.3733035384804625,0.19784534011234572,0.4978986428307844,0.025810816351633934,0.278445200705236,0.08076386895731683,0.06069334536061339,0.053333470006970356,0.7820738857681742,0.023135429906925253,no,no
E14001138,Bromsgrove,West Midlands,Con,76468,50405,16533,13517,7391,0.32800317428826503,0.2681678404920147,0.14663227854379526,0.18230946835647238,0.08479275682324591,0.10416099533186131,0.1858786283939788,0.4428581510944416,0.18230946835647238,0.47676517145075265,0.02006392224473952,0.32086143794803546,0.0318804633858625,0.007733180081263926,0.02433884839135739,0.930673603339282,0.0053739048022342535,yes,yes
E14001139,Broxbourne,East of England,Con,75210,42952,15810,12952,2688,0.3680853045259825,0.30154591171540324,0.06258148631029987,0.19744817469762807,0.09719262313987066,0.12981465592796582,0.20257765722878784,0.3729668890057476,0.19744271006310196,0.4870659433927451,0.026089523598656777,0.28940182294549616,0.0350849678026459,0.06141483845969334,0.038821336974371276,0.8222503090576969,0.04242854770559256,no,no
E14001140,Broxtowe,East Midlands,Lab,70440,47838,11158,19561,3807,0.23324553702077847,0.40890087378234874,0.07958108616580961,0.16473114185387316,0.10148284469264289,0.13457714599991538,0.18241528112704658,0.41679358632652197,0.1647328841740087,0.4654404687615683,0.023015008408516398,0.3468116386559066,0.053857381592029276,0.016510481670298057,0.026040234383263174,0.8902439024390244,0.013347999915385104,yes,no
E14001141,Buckingham and Bletchley,South East,Lab,74832,47641,15181,17602,4300,0.31865410045968806,0.36947167355848953,0.09025839088180349,0.21082227313175683,0.09755381789953992,0.12264043773784955,0.20592801560103755,0.36305545562981617,0.2108202773701898,0.4884555308373172,0.024461589435319734,0.27626260235717326,0.08638317208474544,0.06540507791052123,0.033653937179317264,0.8017494367343848,0.012808376091031297,no,no
E14001142,Burnley,North West,Lab,74954,39719,8058,12598,9178,0.2028751982678315,0.3171781766912561,0.23107328986127545,0.20886694111525927,0.100919189798545,0.1352861172218013,0.18772648854892152,0.36720126331547287,0.20886694111525927,0.41586264182633065,0.028086862066762208,0.3471835549916479,0.19656060025193056,0.0033043065520200086,0.01609252058345656,0.7759643646055826,0.008078208007010241,no,no
E14001143,Burton and Uttoxeter,West Midlands,Lab,77994,45627,13956,16222,1663,0.3058715234400684,0.35553509983124026,0.03644771736033489,0.19188490282677662,0.09699549457482827,0.14269845642534057,0.1917871519847864,0.3766339941882681,0.19188490282677662,0.47896135287165315,0.0236468173214492,0.30550692698012105,0.10139428246438759,0.011970034923709912,0.02297144786769868,0.8521918404706259,0.011472394273577947,no,no
E14001144,Bury North,North West,Lab,77686,45520,12681,19625,1317,0.27858084358523727,0.43112917398945516,0.028932337434094905,0.1938657800094999,0.0946984751693987,0.1220252231991392,0.1914520303608992,0.39795849126106303,0.1938657800094999,0.4469702110334532,0.025368605744530287,0.3337954032125166,0.1261753814536924,0.01689641133019252,0.022005079586653483,0.82241803834894045,0.012505089280521142,no,no
E14001145,Bury South,North West,Lab,75326,42214,9886,19247,1796,0.23418771023830956,0.45593878807978394,0.042545127208982805,0.22374005677825562,0.09967113584619276,0.13618348933299604,0.1970842585565581,0.3433210594859975,0.22374005677825562,0.4572898220760604,0.02580318745256767,0.29316693369311636,0.08260955111448408,0.02611237597324114,0.03034732177155653,0.8293747833338018,0.031555967806916455,no,no
E14001146,Bury St Edmunds and Stowmarket,East of England,Lab,78479,50893,15293,16745,3154,0.30049319159805865,0.32902363782838506,0.06197315937358772,0.16821739772559444,0.0900211687096933,0.1273076355043568,0.17791562053857135,0.4365381775217841,0.1682124291115312,0.49211365784499056,0.018539303717706363,0.32113460932577187,0.01890359168241966,0.007531899810964083,0.01893312854442344,0.9478379017013232,0.006793478260869565,yes,yes
W07000087,Caerfyrddin,Wales,Other,74005,45604,8825,10985,1461,0.19351372686606438,0.24087799315849487,0.03203666345057451,0.164059503004987,0.0861962405694557,0.10213759004305017,0.1648373897105835,0.4827692766719236,0.16405076239491098,0.44166693305203036,0.019648584428177178,0.37463372012488144,0.011508215587238668,0.003047545979583573,0.009526245124992009,0.9715065106664109,0.004411482641774823,yes,yes
W07000088,Caerphilly,Wales,Lab,72648,38234,4385,14538,1788,0.11468849714913427,0.38023748496102944,0.0467646597269446,0.18764397036545127,0.09429929234025775,0.12564592109905162,0.191192645319277,0.4012181708759624,0.18764591742500492,0.4469612858373196,0.024083508866591264,0.3413092878710842,0.010365973872350139,0.0013800545796021706,0.010895167733701349,0.9751175121662706,0.002241291648075706,yes,yes
E14001147,Calder Valley,Yorkshire and The Humber,Lab,77364,49608,13055,22046,2587,0.2631631994839542,0.44440412836639254,0.052148846960167715,0.17660302684584087,0.08532312942340504,0.10750451805708401,0.189162720728543,0.44140660494512707,0.17660302684584087,0.47705634698678406,0.02175734752188355,0.3245832786454915,0.02280758435474426,0.004815944106778668,0.018870019990711386,0.9497405246047291,0.0037659269430365687,yes,yes
E14001148,Camborne and Redruth,South West,Lab,74342,47785,11554,19360,4113,0.24179135712043529,0.40514805901433504,0.08607303547138223,0.17668903577375247,0.09261819466168827,0.11461728644230285,0.17957515515414502,0.4365003279681114,0.17668903577375247,0.446783389676573,0.021292698925273728,0.3552348756244008,0.005852969372824058,0.001705434179322872,0.011958221908269843,0.9686866138553913,0.011796760684191937,yes,yes
E14001149,Cambridge,East of England,Lab,70321,42100,5073,19614,8536,0.12049881235154394,0.46589073634204275,0.20275534441805226,0.1402528952394768,0.21885350934455164,0.21136658526953733,0.18865598027127004,0.2408710298751642,0.1402528952394768,0.48354730301491744,0.02597454929361798,0.35022525245198777,0.1392535641465793,0.024636735088610043,0.05172344317916233,0.7533264024886568,0.03105985509699153,no,no
E14001150,Cannock Chase,West Midlands,Lab,76974,42953,12546,15671,1029,0.29208669941564036,0.3648406397690499,0.023956417479570693,0.1794785065510003,0.09193286841293685,0.13720789104547398,0.18423382644077238,0.4071469075498165,0.1794785065510003,0.48624638128115083,0.024880868293556443,0.30939424387429243,0.012017867624381945,0.004685774545599252,0.014136912164111544,0.9662942586826109,0.002865186983296358,yes,yes
E14001151,Canterbury,South East,Lab,71155,47231,10878,19531,3812,0.23031483559526583,0.41352078084309035,0.08070970337278482,0.1508716323296355,0.20639507784096206,0.11141045958795563,0.1593455765824555,0.3719772536589913,0.1508716323296355,0.41300456791274354,0.03803486529318542,0.39808893446443555,0.05020975109536683,0.03352288617507225,0.03259998135545819,0.8644262142257854,0.01924116714831733,no,no
W07000089,Cardiff East,Wales,Lab,72876,39123,3913,15833,6736,0.10001789228842368,0.40469800373182013,0.17217493545995963,0.19193948596400268,0.16420079994074513,0.15702540552551664,0.18560662173172357,0.301227686838012,0.19193948596400268,0.42732019850381453,0.03650655506999482,0.344233760462188,0.10364877000990658,0.041052134544343526,0.0426538529196641,0.7732688942588117,0.03937634826727402,no,no
W07000090,Cardiff North,Wales,Lab,71460,47473,9642,20849,3168,0.20310492279822215,0.4391759526467676,0.06673266909611779,0.17887763470407175,0.12330255296034763,0.12498535535887359,0.19192467861669382,0.3809097783600132,0.17887572956162398,0.4692732075150173,0.02305840753205811,0.32879265539130065,0.05832357013526467,0.013462562573223985,0.0305570348279902,0.8776227500266269,0.020034082436894238,no,no
W07000091,Cardiff South and Penarth,Wales,Lab,73060,39176,5459,17428,2908,0.13934551766387585,0.44486420257300385,0.07422911986930773,0.1535737433893497,0.23028077063978883,0.16894145053871515,0.1716937354988399,0.2755102999333064,0.1535737433893497,0.43613853480748094,0.039809500549517644,0.3704782212536517,0.1113970899048442,0.05232159463445335,0.0398282874775731,0.7558262960631992,0.04062673191993011,no,no
W07000092,Cardiff West,Wales,Lab,75697,44757,6835,16442,1921,0.15271354201577406,0.3673615300399937,0.042920660455347766,0.20449734159309302,0.10129261987220135,0.1407931320423394,0.2013560314131018,0.3520608750792644,0.20449734159309302,0.45281693575923126,0.028525437783522754,0.314160284864153,0.07624845132527534,0.0284663486396051,0.038348600583374796,0.8393963339089038,0.017540265542840976,no,no
E14001152,Carlisle,North West,Lab,77863,45979,12929,18129,2982,0.2811935883773027,0.39428869701385416,0.06485569499119163,0.17032924215858172,0.09458406390025326,0.126777712838496,0.1804500292226768,0.42785895187999223,0.17032426482763996,0.4810983509151301,0.02185792349726776,0.3267194607599622,0.015302494569611252,0.0031462162609703593,0.008844471718145779,0.9671546711083837,0.005552146342888869,yes,yes
E14001153,Carshalton and Wallington,London,LD,74362,46670,12221,6108,20126,0.26185986715234627,0.13087636597385902,0.43124062566959503,0.21417144380749234,0.09413982897518426,0.12817338640562212,0.2304835545736759,0.33303178623802543,0.21417144380749234,0.49191536366579697,0.02684403984230674,0.267069152684404,0.15901689298569716,0.07396156702915802,0.0503456681966214,0.6863180147408917,0.030357857047631744,no,no
E14001154,Castle Point,East of England,Con,71026,40633,15485,9455,1341,0.3810941845298157,0.23269263898801468,0.033002731769743804,0.1688239342006095,0.09145722056558639,0.10956734497711658,0.17020021627289708,0.4599512839837905,0.16881840225440722,0.4580138497498744,0.021244292985560433,0.3519234550101579,0.01732367751308014,0.013522517503904928,0.016286004522069665,0.948149119070245,0.004718681390700265,yes,yes
E14001155,Central Devon,South West,Con,75385,53432,16831,16770,8232,0.31499850276987573,0.31385686480011976,0.15406497978739334,0.16527124793370687,0.07846546875335438,0.09394388269895451,0.1683411691462184,0.4939782314677658,0.16527124793370687,0.47447457117708935,0.016208325282840642,0.3440458556063631,0.0056782808441209935,0.001728172430819433,0.011796655288636998,0.9777484382044181,0.003048453232004465,yes,yes
E14001156,Central Suffolk and North Ipswich,East of England,Con,73046,46423,15144,10854,5407,0.3262176076513797,0.23380651832066002,0.11647243823104926,0.17498194639140224,0.09107514549084576,0.10827917250754003,0.1760120640584512,0.4496516715517608,0.17498194639140224,0.479440125738074,0.01825538422327004,0.3273225436472537,0.021844866403296376,0.012403891083641306,0.024903360095153138,0.9329998725627628,0.00784800985514634,yes,yes
W07000093,Ceredigion Preseli,Wales,Other,75690,46302,4763,5386,6949,0.10286812664679712,0.11632326897326249,0.15007991015506889,0.1449995203632449,0.13078095522324426,0.09766470193240319,0.1429743873972778,0.48358043508382986,0.1449995203632449,0.4259280971211136,0.02424830261881668,0.4048240798968248,0.012928875198516324,0.004252779228530926,0.011234158663838586,0.9671288943839865,0.004455292525127636,yes,yes
